timestamps,temperature,pressure,wind_speed,rpm,energy_output
2024-03-01 00:00:00,83.46146943952401,320.2373752657752,8.521671939572858,1607.6324029192585,49.878046221189855
2024-03-01 00:01:00,72.23456710469821,258.6053566317095,11.917835658535324,1410.4122669111118,51.90891751975894
2024-03-01 00:02:00,87.46394873522203,291.4087477661641,15.19816164650558,1467.4652332799687,50.807554864048356
2024-03-01 00:03:00,82.653280549999,277.04883747528424,4.81743684620705,1397.2360481803814,50.72333967724763
2024-03-01 00:04:00,76.59604843284136,321.76790635240735,15.054547826713723,1680.0408581920672,52.073232664843104
2024-03-01 00:05:00,72.87959344581976,327.5151837004545,13.08842806405649,1557.2582401495347,49.40711654318314
2024-03-01 00:06:00,78.15115016901314,344.55393386986987,7.461052545966968,1557.731691009914,48.393117649704536
2024-03-01 00:07:00,71.8309874817243,317.4099414232224,4.566440521614949,1540.1554562703634,49.790931320701304
2024-03-01 00:08:00,80.58438694883587,308.58268849844484,10.58116358646284,1643.1227201130343,51.41757821890124
2024-03-01 00:09:00,80.8543868521991,392.7011900219301,4.702057581489579,1434.5070362859192,48.428710756007376
2024-03-01 00:10:00,82.61707283476339,223.78204649014114,15.118404245813029,1925.1936968852317,51.68543897680176
2024-03-01 00:11:00,97.66242409671854,384.780493006462,4.380586139338977,1191.30131219537,47.14956556807572
2024-03-01 00:12:00,78.67555280300428,285.50890455658015,12.73853096581572,1068.520387957588,52.14300202998005
2024-03-01 00:13:00,90.04597867124482,328.54457931841523,9.59691817592459,1047.8298578478566,48.89130836600291
2024-03-01 00:14:00,82.29587396975701,283.71701597031995,7.1968755781239935,980.1029701768911,50.00380378456062
2024-03-01 00:15:00,77.61755698101545,264.8729185224187,9.485842468403545,1668.292453705063,51.1977951091862
2024-03-01 00:16:00,78.80840730048766,324.2288596397114,15.399915848171009,1637.84192482066,51.66813030867082
2024-03-01 00:17:00,79.4117359083195,352.10641543072217,4.038712955031051,1801.9441229438987,49.17922525263151
2024-03-01 00:18:00,82.79767707728216,323.65039774837027,7.939217224040917,1235.8404463236195,51.22940487523797
2024-03-01 00:19:00,70.4067923478103,272.8942106658559,6.241282176564059,1686.365363686375,49.14035345217995
2024-03-01 00:20:00,65.34659616555032,480.56750314078346,9.806914332256428,1514.2060155373265,49.76677248324498
2024-03-01 00:21:00,86.54297393474275,359.9286835433126,6.576595537436729,1541.6466247889648,48.9061258036795
2024-03-01 00:22:00,88.9812383258126,346.6671152103626,1.1595937880669283,1656.4057238374019,46.60489023374799
2024-03-01 00:23:00,87.45635832802803,282.3517884628898,4.724312265338188,1310.929562234389,47.65170988686458
2024-03-01 00:24:00,81.54972018556472,268.74171058554805,18.18877509269056,2146.8122838511217,52.89903929163287
2024-03-01 00:25:00,87.67224627453288,286.00804620785306,11.233641056431363,1832.9700760688384,50.206142494780124
2024-03-01 00:26:00,87.13429026017143,354.0703272196242,11.061810269040388,1367.0735115011598,50.64611225756338
2024-03-01 00:27:00,87.87629358954955,250.4697831462086,8.586938049956808,1227.315485569163,48.086145265134476
2024-03-01 00:28:00,71.40459178657886,246.58980842728414,9.741872879454153,1478.023959548827,49.829943038649105
2024-03-01 00:29:00,69.03048202845369,326.9773766680509,7.850940385843099,1545.5646108955107,50.38539996584339
2024-03-01 00:30:00,76.1143075324773,315.95982223210603,12.634642655205326,1766.4038149270777,49.67146851958558
2024-03-01 00:31:00,79.82615890457345,261.4843231054552,10.504044271296864,1207.8197721079187,50.167739695523615
2024-03-01 00:32:00,77.5807887286771,245.43982107923875,4.143658949206924,1571.3717357997916,46.388488373863666
2024-03-01 00:33:00,61.233096686621245,371.8948496684216,11.268622515520963,1117.7462438963028,49.07512473238312
2024-03-01 00:34:00,97.21692612135142,317.8502212649781,-2.293709616357752,1609.0893983527797,47.11954800277072
2024-03-01 00:35:00,77.25954011114264,231.82320681359838,12.069295998388927,1473.1239448854874,50.31150450620373
2024-03-01 00:36:00,81.72704416576954,235.3187231958853,2.953215715817393,1984.1699405714407,49.708037580283765
2024-03-01 00:37:00,92.44548990763059,281.92440137747656,9.51972456914962,1113.4993639450809,50.2883604811692
2024-03-01 00:38:00,56.55027730478795,336.64209034988164,4.026861984019055,1842.6520953725262,48.73865426009504
2024-03-01 00:39:00,74.88306128088288,329.750440105414,10.014115997665485,1074.0421662084455,48.927752749404746
2024-03-01 00:40:00,76.12882726420196,356.5839268500609,12.891392596381111,1168.197431398374,50.48231240206988
2024-03-01 00:41:00,76.63689954549355,225.4825096269601,17.5141354262479,1080.7263603819588,51.52160444582675
2024-03-01 00:42:00,78.26513409286048,311.19233448898285,2.2932117249426076,1562.5881521127635,46.6225217779322
2024-03-01 00:43:00,94.47134798444844,371.295516616068,14.877364778355675,1206.5752973115666,52.12710255960284
2024-03-01 00:44:00,86.73458875727222,366.64008652380494,10.655763526887357,1162.9171236798654,51.061244923834884
2024-03-01 00:45:00,89.5803526862883,317.9454990706343,7.74666423587688,1550.6919004058452,49.72293646493051
2024-03-01 00:46:00,80.47120271810924,417.40092543269384,13.799282525297299,1612.9438464686727,50.31171756436321
2024-03-01 00:47:00,66.00626953854498,330.46425582079297,8.820375744573965,1509.9623260375815,49.97684275846965
2024-03-01 00:48:00,59.20302964853993,352.1373316420671,13.587652582003395,1459.4452127446118,49.16361737313537
2024-03-01 00:49:00,64.70592276768369,302.2223959387753,5.038651434360026,1957.2274081092946,49.83460469901605
2024-03-01 00:50:00,83.5976570416602,260.95123535778566,6.835014838518538,1536.4590665604926,47.75235427591812
2024-03-01 00:51:00,80.31769712697636,256.2395399610627,14.718000263972996,1701.4228684805623,50.29494109675343
2024-03-01 00:52:00,77.89836352443993,309.08076073972103,17.42700261785211,1535.7305314224898,52.343393054925826
2024-03-01 00:53:00,76.31423093259863,289.4248996574897,9.824840504235754,1225.530927936329,50.15161171151277
2024-03-01 00:54:00,100.11721575442746,211.57071650432596,-3.9364446267789006,1637.4719204755042,45.746318013514546
2024-03-01 00:55:00,71.77096409023525,248.71032075371295,9.004753586957726,1336.0506721325519,48.59129813510502
2024-03-01 00:56:00,89.27819456116059,284.0798212972953,10.162130589112149,1477.253465490191,51.18198717033694
2024-03-01 00:57:00,80.01912936020994,336.363968796858,8.836133116534139,1576.3506704733566,47.96489073389099
2024-03-01 00:58:00,79.39060488214002,299.19630569189627,11.681692808327655,1014.6454832783393,49.021238852049855
2024-03-01 00:59:00,91.76637548616745,296.3967894749743,7.61545036201339,1097.6244690270678,49.17765233664953
2024-03-01 01:00:00,94.62530382691445,250.6543686498342,14.194354303390137,1727.3647931243909,49.99407230917266
2024-03-01 01:01:00,77.60450543115162,301.15830400310494,4.16643363634479,1334.063388350264,49.47255536717937
2024-03-01 01:02:00,87.99202719242142,365.9550513722994,16.184243536770705,1345.9195027227847,50.6770584256183
2024-03-01 01:03:00,83.63891362150054,307.7787556379279,17.750394119805463,1541.609599342705,53.88214538815195
2024-03-01 01:04:00,80.07437138809915,224.6343209259069,5.434701309698463,1403.5818507195327,49.665532558681114
2024-03-01 01:05:00,82.04254942657026,237.42386028477344,5.432000871984687,1604.3970954106974,49.86465599710299
2024-03-01 01:06:00,73.11991185155162,329.43944386115766,12.05347656888764,1487.219552816739,52.50314895361954
2024-03-01 01:07:00,76.93900606668916,288.784226238869,4.063897951285553,1549.6507375451122,48.30039730948143
2024-03-01 01:08:00,74.19364720247293,296.2709884948243,7.536985644488399,1324.535402439437,48.248121097526564
2024-03-01 01:09:00,89.01376716428919,269.36329124926215,15.512634782280072,1548.398705820232,51.55078255891538
2024-03-01 01:10:00,79.04798884458937,325.1706106099956,13.688033822384815,1776.272271708861,50.53974454130648
2024-03-01 01:11:00,67.02285975384962,284.95411433773256,19.900981708447947,1358.0629459714503,52.26110324002067
2024-03-01 01:12:00,72.76562776836911,290.6693389135698,10.853920738001039,1728.829575068038,50.40702965820714
2024-03-01 01:13:00,48.00735354787822,257.4388304168437,6.9458099886090725,1487.1099204193376,48.77203878237498
2024-03-01 01:14:00,75.05507398117851,346.0845649071385,10.256217558265103,1683.6204139944844,49.32465558316254
2024-03-01 01:15:00,80.37645065097149,288.94336041917893,9.247058302956827,1532.1928295882776,49.52871509829979
2024-03-01 01:16:00,78.63864151133026,330.39401665598797,9.317214453984322,1491.6472699755184,50.344142800399005
2024-03-01 01:17:00,99.80154351531392,240.3204217982991,9.880981459521335,1587.4324205190915,50.9207116444491
2024-03-01 01:18:00,85.74906040915037,386.6941569189304,5.341166455768818,1803.3993905755624,46.999426023539655
2024-03-01 01:19:00,85.30451853089151,363.8687019256611,11.411088774853214,1559.024323553769,50.12012554612742
2024-03-01 01:20:00,63.56730965429722,204.51011651705366,2.9566836612070446,1619.6327077270994,47.745661892887405
2024-03-01 01:21:00,76.35357945882868,259.9031262468142,6.415866960459429,1407.8787716058246,47.742240065910195
2024-03-01 01:22:00,75.13337192676305,323.88171955049427,9.405606184300913,1892.7216184987565,49.701976122249576
2024-03-01 01:23:00,72.13918801191993,234.0135671925498,-1.297766563277957,1660.0842777324178,46.758665640556636
2024-03-01 01:24:00,72.00119334486654,293.4202958918337,13.844957681724587,1519.4271150062516,51.672321849798365
2024-03-01 01:25:00,61.91877046058376,321.33158929883984,-0.2657725492375267,1469.3365819363314,46.99742626086041
2024-03-01 01:26:00,67.24146795318671,290.76370440102585,13.34793845449089,1744.4770673182777,50.12343212634971
2024-03-01 01:27:00,88.74093402764949,326.9419351768548,3.5359535503591886,1348.4489807386851,50.0728160926796
2024-03-01 01:28:00,78.57085308006818,265.3335047699059,7.975406546482502,1054.2812459321667,50.221748735566344
2024-03-01 01:29:00,74.93597581725666,187.79092289159388,12.595653234747147,1518.0998998561138,51.33141571507401
2024-03-01 01:30:00,79.94588665347293,349.105765608253,20.990697597397414,1797.501143278586,54.30204053623016
2024-03-01 01:31:00,91.6739067870115,348.7907326801265,10.582259888536747,1897.8272027961684,50.419287138371494
2024-03-01 01:32:00,80.04210520875786,425.18183211441664,0.0868683590024606,1473.17651414153,48.312361393222695
2024-03-01 01:33:00,85.40374130931038,189.64067410328425,14.768475663178869,1510.8969159854457,51.487414649239426
2024-03-01 01:34:00,71.53395157611743,337.5416054673408,8.84040797570491,1629.8826081289887,49.65386985298566
2024-03-01 01:35:00,73.8137004925328,201.56589309583063,10.349533272294117,1433.9126452840587,50.74008846047944
2024-03-01 01:36:00,83.53976885063675,387.8246640837659,12.789315149438071,1629.1014870977872,52.41315209112234
2024-03-01 01:37:00,98.92653708337113,324.3933416848005,-1.1268897845285704,1478.649562232933,48.17398167993074
2024-03-01 01:38:00,94.29774859514873,252.40355761618736,10.032684238675978,1752.842064297545,50.60265286986279
2024-03-01 01:39:00,85.82828069456139,339.0111237300718,7.951530550236523,1680.745128274456,49.90207102364776
2024-03-01 01:40:00,81.51433760160718,272.3477496141532,16.109174530027595,1702.5569580756082,52.52879477010477
